"Tag Code","Mark Species Name","Event Type Name","Event Site Name","Event Site Code Value","Event Site Info Name","Event Site Info Code","Event Date Time Value","Antenna ID","Antenna Group Configuration Value","Event Release Site Code Code","Event Release Date Time Value","CTH Count"
"384.3B239A524D","Chinook","Observation","LMJ - Lower Monumental Dam Juvenile","LMJ","Lower Monumental Dam Juvenile","LMJ","5/23/2013 8:17:24 PM","33","150","","","1"
"384.3B239A524D","Chinook","Observation","LMJ - Lower Monumental Dam Juvenile","LMJ","Lower Monumental Dam Juvenile","LMJ","5/24/2013 2:50:27 AM","91","150","","","1"
"384.3B239A524D","Chinook","Observation","LMJ - Lower Monumental Dam Juvenile","LMJ","Lower Monumental Dam Juvenile","LMJ","5/24/2013 2:50:27 AM","92","150","","","1"
"384.3B239A524D","Chinook","Observation","LMJ - Lower Monumental Dam Juvenile","LMJ","Lower Monumental Dam Juvenile","LMJ","5/24/2013 2:50:27 AM","93","150","","","1"
"384.3B239A6D58","Chinook","Mark","LLSPRC - Lemhi Little Springs Creek","LLSPRC","Lemhi Little Springs Creek","LLSPRC","6/13/2013 6:40:00 AM","NA","0","LLSPRC","6/13/2013 3:40:00 PM","1"
"384.3B239A6D58","Chinook","Observation","LLS - Lemhi Little Springs Instream","LLS","Lemhi Little Springs Instream","LLS","6/17/2013 1:11:58 AM","A1","100","","","1"
"384.3B239A6D58","Chinook","Observation","LLS - Lemhi Little Springs Instream","LLS","Lemhi Little Springs Instream","LLS","6/17/2013 1:12:42 AM","A2","100","","","1"
"384.3B239A6D58","Chinook","Recapture","LLSPRC - Lemhi Little Springs Creek","LLSPRC","Lemhi Little Springs Creek","LLSPRC","6/15/2013 6:48:00 AM","NA","0","LLSPRC","6/15/2013 11:49:00 AM","1"
"384.3B239A7283","Chinook","Mark","LLSPRC - Lemhi Little Springs Creek","LLSPRC","Lemhi Little Springs Creek","LLSPRC","6/13/2013 6:40:00 AM","NA","0","LLSPRC","6/13/2013 3:40:00 PM","1"
"384.3B239A7283","Chinook","Observation","LLS - Lemhi Little Springs Instream","LLS","Lemhi Little Springs Instream","LLS","7/2/2013 5:26:44 AM","A2","100","","","1"
"384.3B239A7283","Chinook","Observation","LLS - Lemhi Little Springs Instream","LLS","Lemhi Little Springs Instream","LLS","7/4/2013 9:07:26 PM","A2","100","","","1"
"384.3B239A7283","Chinook","Observation","LLS - Lemhi Little Springs Instream","LLS","Lemhi Little Springs Instream","LLS","7/5/2013 2:28:42 AM","A1","100","","","1"
"384.3B239A7283","Chinook","Observation","LLS - Lemhi Little Springs Instream","LLS","Lemhi Little Springs Instream","LLS","7/5/2013 2:29:43 AM","A1","100","","","1"
"384.3B239A7283","Chinook","Observation","LLS - Lemhi Little Springs Instream","LLS","Lemhi Little Springs Instream","LLS","7/5/2013 2:30:50 AM","A1","100","","","1"
"384.3B239A7283","Chinook","Observation","LLS - Lemhi Little Springs Instream","LLS","Lemhi Little Springs Instream","LLS","7/5/2013 2:32:24 AM","A2","100","","","1"
"384.3B239A7283","Chinook","Observation","LLS - Lemhi Little Springs Instream","LLS","Lemhi Little Springs Instream","LLS","7/5/2013 2:33:57 AM","A2","100","","","1"
"384.3B239A7283","Chinook","Observation","LLS - Lemhi Little Springs Instream","LLS","Lemhi Little Springs Instream","LLS","7/5/2013 2:34:57 AM","A2","100","","","1"
"384.3B239A7283","Chinook","Observation","LLS - Lemhi Little Springs Instream","LLS","Lemhi Little Springs Instream","LLS","7/5/2013 2:36:21 AM","A2","100","","","1"
"384.3B239A7283","Chinook","Observation","LLS - Lemhi Little Springs Instream","LLS","Lemhi Little Springs Instream","LLS","7/5/2013 2:37:22 AM","A2","100","","","1"
"384.3B239A7283","Chinook","Observation","LLS - Lemhi Little Springs Instream","LLS","Lemhi Little Springs Instream","LLS","7/5/2013 2:38:39 AM","A2","100","","","1"
"384.3B239A7283","Chinook","Observation","LLS - Lemhi Little Springs Instream","LLS","Lemhi Little Springs Instream","LLS","7/27/2013 7:43:45 AM","A2","100","","","1"
"384.3B239A7283","Chinook","Observation","LLS - Lemhi Little Springs Instream","LLS","Lemhi Little Springs Instream","LLS","7/27/2013 7:58:59 AM","A2","100","","","1"
"384.3B239A7283","Chinook","Observation","LLS - Lemhi Little Springs Instream","LLS","Lemhi Little Springs Instream","LLS","8/8/2013 5:33:33 AM","A1","100","","","1"
"3D9.1C2D993FEC","Chinook","Mark","LEMHIR - Lemhi River","LEMHIR","Lemhi River","LEMHIR","7/6/2012 6:50:00 AM","NA","0","LEMHIR","7/6/2012 8:46:00 PM","1"
"3D9.1C2D993FEC","Chinook","Observation","LRW - Lemhi River Weir","LRW","Lemhi River Weir","LRW","10/22/2012 9:37:55 PM","A3","110","","","1"
"3D9.1C2D99641D","Chinook","Mark","LEMHIR - Lemhi River","LEMHIR","Lemhi River","LEMHIR","7/6/2012 6:50:00 AM","NA","0","LEMHIR","7/6/2012 8:46:00 PM","1"
"3D9.1C2D9971A2","Chinook","Mark","LEMHIR - Lemhi River","LEMHIR","Lemhi River","LEMHIR","7/6/2012 6:50:00 AM","NA","0","LEMHIR","7/6/2012 8:46:00 PM","1"
"3D9.1C2D9971A2","Chinook","Observation","LRW - Lemhi River Weir","LRW","Lemhi River Weir","LRW","10/25/2012 3:25:27 AM","A6","110","","","1"
"3D9.1C2D9981DD","Chinook","Mark","LEMHIR - Lemhi River","LEMHIR","Lemhi River","LEMHIR","7/11/2012 7:02:00 AM","NA","0","LEMHIR","7/11/2012 12:45:00 PM","1"
"3D9.1C2D99D5D7","Chinook","Mark","LEMHIR - Lemhi River","LEMHIR","Lemhi River","LEMHIR","7/6/2012 6:50:00 AM","NA","0","LEMHIR","7/6/2012 8:46:00 PM","1"
"3D9.1C2D99D5FB","Chinook","Mark","LEMHIR - Lemhi River","LEMHIR","Lemhi River","LEMHIR","7/6/2012 6:50:00 AM","NA","0","LEMHIR","7/6/2012 8:46:00 PM","1"
"3D9.1C2D99D5FB","Chinook","Observation","GRJ - Lower Granite Dam Juvenile","GRJ","Lower Granite Dam Juvenile","GRJ","4/8/2013 8:07:44 PM","A1","140","","","1"
"3D9.1C2D99D5FB","Chinook","Observation","GRJ - Lower Granite Dam Juvenile","GRJ","Lower Granite Dam Juvenile","GRJ","4/8/2013 8:07:44 PM","A2","140","","","1"
"3D9.1C2D99D5FB","Chinook","Observation","GRJ - Lower Granite Dam Juvenile","GRJ","Lower Granite Dam Juvenile","GRJ","4/8/2013 8:07:54 PM","C1","140","","","1"
"3D9.1C2D99D5FB","Chinook","Observation","GRJ - Lower Granite Dam Juvenile","GRJ","Lower Granite Dam Juvenile","GRJ","4/8/2013 8:07:54 PM","C2","140","","","1"
"3D9.1C2D99D5FB","Chinook","Observation","GRJ - Lower Granite Dam Juvenile","GRJ","Lower Granite Dam Juvenile","GRJ","4/8/2013 8:07:58 PM","91","140","","","1"
"3D9.1C2D99D5FB","Chinook","Observation","GRJ - Lower Granite Dam Juvenile","GRJ","Lower Granite Dam Juvenile","GRJ","4/8/2013 8:07:59 PM","92","140","","","1"
"3D9.1C2D99D5FB","Chinook","Observation","JDJ - John Day Dam Juvenile","JDJ","John Day Dam Juvenile","JDJ","4/25/2013 3:10:10 AM","01","160","","","1"
"3D9.1C2D99D5FB","Chinook","Observation","JDJ - John Day Dam Juvenile","JDJ","John Day Dam Juvenile","JDJ","4/25/2013 3:10:12 AM","02","160","","","1"
"3D9.1C2D99D5FB","Chinook","Observation","JDJ - John Day Dam Juvenile","JDJ","John Day Dam Juvenile","JDJ","4/25/2013 3:10:14 AM","03","160","","","1"
"3D9.1C2D99D5FB","Chinook","Observation","JDJ - John Day Dam Juvenile","JDJ","John Day Dam Juvenile","JDJ","4/25/2013 3:10:16 AM","04","160","","","1"
"3D9.1C2D99D5FB","Chinook","Observation","JDJ - John Day Dam Juvenile","JDJ","John Day Dam Juvenile","JDJ","4/25/2013 3:11:37 AM","A1","160","","","1"
"3D9.1C2D99D5FB","Chinook","Observation","JDJ - John Day Dam Juvenile","JDJ","John Day Dam Juvenile","JDJ","4/25/2013 3:11:37 AM","A2","160","","","1"
"3D9.1C2D99D5FB","Chinook","Observation","JDJ - John Day Dam Juvenile","JDJ","John Day Dam Juvenile","JDJ","4/25/2013 3:11:38 AM","A3","160","","","1"
"3D9.1C2D99D5FB","Chinook","Observation","JDJ - John Day Dam Juvenile","JDJ","John Day Dam Juvenile","JDJ","4/25/2013 3:11:38 AM","A4","160","","","1"
"3D9.1C2D99D5FB","Chinook","Observation","JDJ - John Day Dam Juvenile","JDJ","John Day Dam Juvenile","JDJ","4/25/2013 3:11:41 AM","81","160","","","1"
"3D9.1C2D99D5FB","Chinook","Observation","JDJ - John Day Dam Juvenile","JDJ","John Day Dam Juvenile","JDJ","4/25/2013 3:11:41 AM","82","160","","","1"
"3D9.1C2D99D5FB","Chinook","Observation","JDJ - John Day Dam Juvenile","JDJ","John Day Dam Juvenile","JDJ","4/25/2013 3:11:42 AM","83","160","","","1"
"3D9.1C2D99D5FB","Chinook","Observation","JDJ - John Day Dam Juvenile","JDJ","John Day Dam Juvenile","JDJ","4/25/2013 3:11:42 AM","84","160","","","1"
"3D9.1C2D99D5FB","Chinook","Observation","MCJ - McNary Dam Juvenile","MCJ","McNary Dam Juvenile","MCJ","4/19/2013 8:05:27 PM","01","170","","","1"
"3D9.1C2D99D5FB","Chinook","Observation","MCJ - McNary Dam Juvenile","MCJ","McNary Dam Juvenile","MCJ","4/19/2013 8:05:31 PM","02","170","","","1"
"3D9.1C2D99D5FB","Chinook","Observation","MCJ - McNary Dam Juvenile","MCJ","McNary Dam Juvenile","MCJ","4/19/2013 8:05:32 PM","03","170","","","1"
"3D9.1C2D99D5FB","Chinook","Observation","MCJ - McNary Dam Juvenile","MCJ","McNary Dam Juvenile","MCJ","4/19/2013 8:05:35 PM","04","170","","","1"
"3D9.1C2D99D76D","Chinook","Mark","LEMHIR - Lemhi River","LEMHIR","Lemhi River","LEMHIR","7/5/2012 7:30:00 AM","NA","0","LEMHIR","7/5/2012 1:45:00 PM","1"
"3D9.1C2D99D76D","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","4/28/2013 12:29:38 PM","01","150","","","1"
"3D9.1C2D99D76D","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","4/28/2013 12:29:41 PM","02","150","","","1"
"3D9.1C2D99D76D","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","4/28/2013 12:29:45 PM","03","150","","","1"
"3D9.1C2D99D76D","Chinook","Observation","GOJ - Little Goose Dam Juvenile","GOJ","Little Goose Dam Juvenile","GOJ","4/28/2013 12:29:48 PM","04","150","","","1"
"3D9.1C2D99D76D","Chinook","Observation","LRW - Lemhi River Weir","LRW","Lemhi River Weir","LRW","10/7/2012 8:22:34 PM","A2","110","","","1"
"3D9.1C2D99D8EB","Chinook","Mark","LEMHIR - Lemhi River","LEMHIR","Lemhi River","LEMHIR","7/5/2012 7:30:00 AM","NA","0","LEMHIR","7/5/2012 1:45:00 PM","1"
"3D9.1C2D99D949","Chinook","Mark","LEMHIR - Lemhi River","LEMHIR","Lemhi River","LEMHIR","7/6/2012 6:50:00 AM","NA","0","LEMHIR","7/6/2012 8:46:00 PM","1"
"3D9.1C2D99D949","Chinook","Observation","GRJ - Lower Granite Dam Juvenile","GRJ","Lower Granite Dam Juvenile","GRJ","5/22/2013 10:10:56 PM","A1","140","","","1"
"3D9.1C2D99D949","Chinook","Observation","GRJ - Lower Granite Dam Juvenile","GRJ","Lower Granite Dam Juvenile","GRJ","5/22/2013 10:10:56 PM","A2","140","","","1"
"3D9.1C2D99D949","Chinook","Observation","GRJ - Lower Granite Dam Juvenile","GRJ","Lower Granite Dam Juvenile","GRJ","5/22/2013 10:11:28 PM","C1","140","","","1"
"3D9.1C2D99D949","Chinook","Observation","GRJ - Lower Granite Dam Juvenile","GRJ","Lower Granite Dam Juvenile","GRJ","5/22/2013 10:11:28 PM","C2","140","","","1"
"3D9.1C2D99D949","Chinook","Observation","GRJ - Lower Granite Dam Juvenile","GRJ","Lower Granite Dam Juvenile","GRJ","5/22/2013 10:11:30 PM","91","140","","","1"
"3D9.1C2D99D949","Chinook","Observation","GRJ - Lower Granite Dam Juvenile","GRJ","Lower Granite Dam Juvenile","GRJ","5/22/2013 10:11:30 PM","92","140","","","1"
"3D9.1C2D99D949","Chinook","Observation","LLR - Lower Lemhi River","LLR","Lower Lemhi River","LLR","5/16/2013 2:02:08 AM","A2","110","","","1"
"3D9.1C2D99D949","Chinook","Observation","LMJ - Lower Monumental Dam Juvenile","LMJ","Lower Monumental Dam Juvenile","LMJ","5/28/2013 9:42:48 PM","01","150","","","1"
"3D9.1C2D99D949","Chinook","Observation","LMJ - Lower Monumental Dam Juvenile","LMJ","Lower Monumental Dam Juvenile","LMJ","5/28/2013 9:42:49 PM","02","150","","","1"
"3D9.1C2D99D949","Chinook","Observation","LMJ - Lower Monumental Dam Juvenile","LMJ","Lower Monumental Dam Juvenile","LMJ","5/28/2013 9:42:51 PM","03","150","","","1"
"3D9.1C2D99D949","Chinook","Observation","LMJ - Lower Monumental Dam Juvenile","LMJ","Lower Monumental Dam Juvenile","LMJ","5/28/2013 9:42:53 PM","04","150","","","1"
"3D9.1C2D99D949","Chinook","Observation","LMJ - Lower Monumental Dam Juvenile","LMJ","Lower Monumental Dam Juvenile","LMJ","5/29/2013 2:48:48 PM","B1","150","","","1"
"3D9.1C2D99D949","Chinook","Observation","LMJ - Lower Monumental Dam Juvenile","LMJ","Lower Monumental Dam Juvenile","LMJ","5/29/2013 2:48:48 PM","B2","150","","","1"
"3D9.1C2D99D949","Chinook","Observation","LMJ - Lower Monumental Dam Juvenile","LMJ","Lower Monumental Dam Juvenile","LMJ","5/29/2013 2:48:48 PM","B3","150","","","1"
"3D9.1C2D99D949","Chinook","Observation","LMJ - Lower Monumental Dam Juvenile","LMJ","Lower Monumental Dam Juvenile","LMJ","5/29/2013 2:48:48 PM","B4","150","","","1"
"3D9.1C2D99D949","Chinook","Observation","LMJ - Lower Monumental Dam Juvenile","LMJ","Lower Monumental Dam Juvenile","LMJ","5/29/2013 2:48:52 PM","41","150","","","1"
"3D9.1C2D99D949","Chinook","Observation","LMJ - Lower Monumental Dam Juvenile","LMJ","Lower Monumental Dam Juvenile","LMJ","5/29/2013 2:48:52 PM","42","150","","","1"
"3D9.1C2D99D949","Chinook","Observation","LMJ - Lower Monumental Dam Juvenile","LMJ","Lower Monumental Dam Juvenile","LMJ","5/29/2013 2:48:53 PM","43","150","","","1"
"3D9.1C2D99D949","Chinook","Observation","LMJ - Lower Monumental Dam Juvenile","LMJ","Lower Monumental Dam Juvenile","LMJ","5/29/2013 3:05:02 PM","91","150","","","1"
"3D9.1C2D99D949","Chinook","Observation","LMJ - Lower Monumental Dam Juvenile","LMJ","Lower Monumental Dam Juvenile","LMJ","5/29/2013 3:05:02 PM","92","150","","","1"
"3D9.1C2D99D949","Chinook","Observation","LMJ - Lower Monumental Dam Juvenile","LMJ","Lower Monumental Dam Juvenile","LMJ","5/29/2013 3:05:02 PM","93","150","","","1"
"3D9.1C2D99D949","Chinook","Observation","MCJ - McNary Dam Juvenile","MCJ","McNary Dam Juvenile","MCJ","6/3/2013 12:38:25 AM","01","170","","","1"
"3D9.1C2D99D949","Chinook","Observation","MCJ - McNary Dam Juvenile","MCJ","McNary Dam Juvenile","MCJ","6/3/2013 12:38:29 AM","02","170","","","1"
"3D9.1C2D99D949","Chinook","Observation","MCJ - McNary Dam Juvenile","MCJ","McNary Dam Juvenile","MCJ","6/3/2013 12:38:31 AM","03","170","","","1"
"3D9.1C2D99D949","Chinook","Observation","MCJ - McNary Dam Juvenile","MCJ","McNary Dam Juvenile","MCJ","6/3/2013 12:38:34 AM","04","170","","","1"
"3D9.1C2D99D949","Chinook","Recapture","LEMHIR - Lemhi River","LEMHIR","Lemhi River","LEMHIR","5/15/2013 8:43:00 AM","NA","0","LEMHIR","5/15/2013 1:30:00 PM","1"
"3D9.1C2D99D954","Chinook","Mark","LEMHIR - Lemhi River","LEMHIR","Lemhi River","LEMHIR","7/6/2012 6:50:00 AM","NA","0","LEMHIR","7/6/2012 8:46:00 PM","1"
"3D9.1C2D99D9B2","Chinook","Mark","LEMHIR - Lemhi River","LEMHIR","Lemhi River","LEMHIR","7/6/2012 6:50:00 AM","NA","0","LEMHIR","7/6/2012 8:46:00 PM","1"
"3D9.1C2D99D9B2","Chinook","Observation","BO2 - Bonneville Cascades Is. Ladder","BO2","Bonneville Cascades Is. Ladder","BO2","5/10/2015 10:45:26 PM","0F","100","","","1"
"3D9.1C2D99D9B2","Chinook","Observation","BO2 - Bonneville Cascades Is. Ladder","BO2","Bonneville Cascades Is. Ladder","BO2","5/10/2015 10:45:27 PM","0F","100","","","1"
"3D9.1C2D99D9B2","Chinook","Observation","BO2 - Bonneville Cascades Is. Ladder","BO2","Bonneville Cascades Is. Ladder","BO2","5/10/2015 10:45:36 PM","0D","100","","","1"
"3D9.1C2D99D9B2","Chinook","Observation","BO2 - Bonneville Cascades Is. Ladder","BO2","Bonneville Cascades Is. Ladder","BO2","5/10/2015 10:45:37 PM","0D","100","","","1"
"3D9.1C2D99D9B2","Chinook","Observation","BO2 - Bonneville Cascades Is. Ladder","BO2","Bonneville Cascades Is. Ladder","BO2","5/11/2015 4:27:51 AM","0E","100","","","1"
"3D9.1C2D99D9B2","Chinook","Observation","BO2 - Bonneville Cascades Is. Ladder","BO2","Bonneville Cascades Is. Ladder","BO2","5/11/2015 4:32:51 AM","0C","100","","","1"
"3D9.1C2D99D9B2","Chinook","Observation","BO2 - Bonneville Cascades Is. Ladder","BO2","Bonneville Cascades Is. Ladder","BO2","5/11/2015 4:33:15 AM","0A","100","","","1"
"3D9.1C2D99D9B2","Chinook","Observation","BO2 - Bonneville Cascades Is. Ladder","BO2","Bonneville Cascades Is. Ladder","BO2","5/11/2015 4:37:58 AM","08","100","","","1"
"3D9.1C2D99D9B2","Chinook","Observation","BO2 - Bonneville Cascades Is. Ladder","BO2","Bonneville Cascades Is. Ladder","BO2","5/11/2015 4:42:13 AM","06","100","","","1"
"3D9.1C2D99D9B2","Chinook","Observation","BO2 - Bonneville Cascades Is. Ladder","BO2","Bonneville Cascades Is. Ladder","BO2","5/11/2015 4:43:02 AM","04","100","","","1"
"3D9.1C2D99D9B2","Chinook","Observation","BO2 - Bonneville Cascades Is. Ladder","BO2","Bonneville Cascades Is. Ladder","BO2","5/11/2015 4:45:08 AM","02","100","","","1"
"3D9.1C2D99D9B2","Chinook","Observation","BO4 - Bonneville WA Ladder Slots","BO4","Bonneville WA Ladder Slots","BO4","5/11/2015 10:11:24 AM","04","100","","","1"
"3D9.1C2D99D9B2","Chinook","Observation","BO4 - Bonneville WA Ladder Slots","BO4","Bonneville WA Ladder Slots","BO4","5/11/2015 10:11:25 AM","04","100","","","1"
"3D9.1C2D99D9B2","Chinook","Observation","BO4 - Bonneville WA Ladder Slots","BO4","Bonneville WA Ladder Slots","BO4","5/11/2015 10:12:33 AM","03","100","","","1"
"3D9.1C2D99D9B2","Chinook","Observation","BO4 - Bonneville WA Ladder Slots","BO4","Bonneville WA Ladder Slots","BO4","5/11/2015 10:12:34 AM","03","100","","","1"
"3D9.1C2D99D9B2","Chinook","Observation","BO4 - Bonneville WA Ladder Slots","BO4","Bonneville WA Ladder Slots","BO4","5/11/2015 10:15:43 AM","02","100","","","1"
"3D9.1C2D99D9B2","Chinook","Observation","BO4 - Bonneville WA Ladder Slots","BO4","Bonneville WA Ladder Slots","BO4","5/11/2015 10:15:44 AM","02","100","","","1"
"3D9.1C2D99D9B2","Chinook","Observation","BO4 - Bonneville WA Ladder Slots","BO4","Bonneville WA Ladder Slots","BO4","5/11/2015 10:15:45 AM","02","100","","","1"
"3D9.1C2D99D9B2","Chinook","Observation","BO4 - Bonneville WA Ladder Slots","BO4","Bonneville WA Ladder Slots","BO4","5/11/2015 10:17:01 AM","01","100","","","1"
"3D9.1C2D99D9B2","Chinook","Observation","GOA - Little Goose Fish Ladder","GOA","Little Goose Fish Ladder","GOA","5/23/2015 7:05:19 AM","02","100","","","1"
"3D9.1C2D99D9B2","Chinook","Observation","GOA - Little Goose Fish Ladder","GOA","Little Goose Fish Ladder","GOA","5/23/2015 7:05:20 AM","02","100","","","1"
"3D9.1C2D99D9B2","Chinook","Observation","GOA - Little Goose Fish Ladder","GOA","Little Goose Fish Ladder","GOA","5/23/2015 7:05:21 AM","01","100","","","1"
"3D9.1C2D99D9B2","Chinook","Observation","GOA - Little Goose Fish Ladder","GOA","Little Goose Fish Ladder","GOA","5/23/2015 7:05:22 AM","01","100","","","1"
"3D9.1C2D99D9B2","Chinook","Observation","GRA - Lower Granite Dam Adult","GRA","Lower Granite Dam Adult","GRA","5/25/2015 6:35:48 AM","14","140","","","1"
"3D9.1C2D99D9B2","Chinook","Observation","GRA - Lower Granite Dam Adult","GRA","Lower Granite Dam Adult","GRA","5/25/2015 6:35:48 AM","16","140","","","1"
"3D9.1C2D99D9B2","Chinook","Observation","GRA - Lower Granite Dam Adult","GRA","Lower Granite Dam Adult","GRA","5/25/2015 6:35:48 AM","18","140","","","1"
"3D9.1C2D99D9B2","Chinook","Observation","GRA - Lower Granite Dam Adult","GRA","Lower Granite Dam Adult","GRA","5/25/2015 6:35:49 AM","12","140","","","1"
"3D9.1C2D99D9B2","Chinook","Observation","GRA - Lower Granite Dam Adult","GRA","Lower Granite Dam Adult","GRA","5/25/2015 11:15:28 AM","08","140","","","1"
"3D9.1C2D99D9B2","Chinook","Observation","GRA - Lower Granite Dam Adult","GRA","Lower Granite Dam Adult","GRA","5/25/2015 11:15:29 AM","08","140","","","1"
"3D9.1C2D99D9B2","Chinook","Observation","GRA - Lower Granite Dam Adult","GRA","Lower Granite Dam Adult","GRA","5/25/2015 11:15:30 AM","08","140","","","1"
"3D9.1C2D99D9B2","Chinook","Observation","GRA - Lower Granite Dam Adult","GRA","Lower Granite Dam Adult","GRA","5/25/2015 11:16:03 AM","06","140","","","1"
"3D9.1C2D99D9B2","Chinook","Observation","GRA - Lower Granite Dam Adult","GRA","Lower Granite Dam Adult","GRA","5/25/2015 11:16:04 AM","06","140","","","1"
"3D9.1C2D99D9B2","Chinook","Observation","GRA - Lower Granite Dam Adult","GRA","Lower Granite Dam Adult","GRA","5/25/2015 11:16:05 AM","06","140","","","1"
"3D9.1C2D99D9B2","Chinook","Observation","GRA - Lower Granite Dam Adult","GRA","Lower Granite Dam Adult","GRA","5/25/2015 11:16:24 AM","04","140","","","1"
"3D9.1C2D99D9B2","Chinook","Observation","GRA - Lower Granite Dam Adult","GRA","Lower Granite Dam Adult","GRA","5/25/2015 11:16:25 AM","04","140","","","1"
"3D9.1C2D99D9B2","Chinook","Observation","GRA - Lower Granite Dam Adult","GRA","Lower Granite Dam Adult","GRA","5/25/2015 11:16:26 AM","04","140","","","1"
"3D9.1C2D99D9B2","Chinook","Observation","GRA - Lower Granite Dam Adult","GRA","Lower Granite Dam Adult","GRA","5/25/2015 11:16:27 AM","04","140","","","1"
"3D9.1C2D99D9B2","Chinook","Observation","GRA - Lower Granite Dam Adult","GRA","Lower Granite Dam Adult","GRA","5/25/2015 11:17:23 AM","02","140","","","1"
"3D9.1C2D99D9B2","Chinook","Observation","GRA - Lower Granite Dam Adult","GRA","Lower Granite Dam Adult","GRA","5/25/2015 11:17:24 AM","02","140","","","1"
"3D9.1C2D99D9B2","Chinook","Observation","GRJ - Lower Granite Dam Juvenile","GRJ","Lower Granite Dam Juvenile","GRJ","5/7/2013 11:19:48 PM","A1","140","","","1"
"3D9.1C2D99D9B2","Chinook","Observation","GRJ - Lower Granite Dam Juvenile","GRJ","Lower Granite Dam Juvenile","GRJ","5/7/2013 11:19:48 PM","A2","140","","","1"
